text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
כפי שציין בית משפט העליון:,1.7662758e-05,5.7310135e-06,9.6862905e-06,4.157223e-05,4.788473e-06,7.3055494e-06,8.755109e-06,4.75731e-05,2.7054051e-05,2.8321852e-05,0.0004929655,5.0962335e-05,0.00021646355,2.172311e-06
"שיקולים נוספים שהבאתי בכלל חשבון לזכות הנאשם, מלבד ההליך השיקומי הראוי לשבח, הם גילו הצעיר (יליד שנת 1987), הודאתו בארבעה כתבי אישום שחלקם תוקנו לקולא והחיסכון בזמנו של בית המשפט הכרוך בכך, לקיחת אחריות על מעשיו והבעת הצער והחרטה מצדו.",1.0801993e-05,0.9999788,9.395407e-06,4.4043085e-05,5.5840183e-06,0.0016239223,1.2721535e-05,0.00017690871,1.7222044e-05,1.8159859e-05,0.21559133,0.99999535,0.9998859,0.99999785
עוד הבאתי בחשבון את מצבו הכלכלי הקשה של הנאשם והיותו אב לשני קטינים המשקיע את מיטב זמנו ומאמציו לתשלום חובותיו הרבים.,7.122033e-06,0.99997866,9.454578e-06,4.031438e-05,4.4766484e-06,1.9763846e-05,1.2721257e-05,0.00017368187,1.7864037e-05,1.8497443e-05,0.14293692,0.0014609353,0.99084127,3.4300624e-06
"בדיון האחרון שהתקיים ביום 4.3.2014 מסר הנאשם כי עבר תאונת דרכים, וכי אביו האלכוהוליסט אינו בקו הבריאות והוא נדרש לסייע לו.",6.6261277e-06,0.99997866,9.348493e-06,5.1063915e-05,1.0709054e-05,4.1219355e-05,1.705055e-05,4.3647542e-05,1.8127881e-05,0.00039283003,0.00032647685,0.0002552397,0.3458149,3.5424318e-06
הנאשם מסר כי משתתף במפגשים במסגרת שירות המבחן ולא התפתה להשתמש בסמים.,6.576401e-06,0.99997866,9.477361e-06,3.9780367e-05,4.639236e-06,0.00010601065,1.9427534e-05,0.0001342915,1.974414e-05,1.5871616e-05,0.0006706234,0.00011584387,0.24929294,3.5157232e-06
"אשר על כן, בנסיבות מיוחדות אלה, סבורני כי נכון להחיל בעניינו של הנאשם העומד מלפניי כאינדיבידואל לדין, את רוח הוראת סעיף 40ד(א) לחוק העונשין המותירה בידי בית משפט הבא לגזור את עונשו של נאשם שיקול דעת אם לחרוג ממתחם הענישה, ככל שהוא מוצא כי הנאשם השתקם או כי יש סיכוי של ממש שישתקם.",1.5150618e-05,5.1225734e-06,9.345792e-06,6.700363e-05,6.0348475e-06,2.6475542e-05,1.270117e-05,2.7286103e-05,1.9055431e-05,2.0285268e-05,0.0006030558,0.00057092647,0.013896157,6.058993e-06
"מכלול נסיבות הזכות לנאשם, מורה כי ניתן לייחס לו משקל דומיננטי בענישת הנאשם, לאחר ששוכנעתי כי אין להפריע בדרכי שיקומו, כי קיים סיכוי ממשי שישתקם וכי צומצם החשש שישוב לסורו.",8.732543e-06,0.9999784,9.365662e-06,3.8071146e-05,4.3376144e-06,5.081549e-05,9.696486e-06,1.943376e-05,1.7047478e-05,1.3472151e-05,0.0010203185,0.9997038,0.9972101,0.08456216
התרשמתי כי לבד מהודאת הנאשם במיוחס לו הוא קיבל אחריות מלאה על מעשיו והפנים את הפסול שבהם.,7.3216543e-06,0.99997795,9.336929e-06,4.1300333e-05,4.4248995e-06,0.45188466,1.0219484e-05,0.0009841664,1.8070852e-05,2.5965153e-05,0.99915564,0.9999974,0.9999263,0.99999785
בזכות השיקום דומה כי נוף חייו של הנאשם משתנה אט אט והדבר נגלה היטב על הנאשם במהלך הדיונים האחרונים.,8.016267e-06,0.99997866,9.47776e-06,3.815001e-05,4.5227016e-06,1.4255386e-05,1.1534865e-05,3.2976666e-05,1.798532e-05,1.6396614e-05,0.000711359,0.00019474351,0.18607405,3.286335e-06
"הנה כי כן, לאחר לא מעט מהמורות וקשיים שחווה הנאשם, דומה יש סיכוי ממשי, אולי לראשונה בחייו, כי הנאשם יזכה בחיים חדשים - חיים נורמטיביים ללא סמים, נעדרי דפוסי התנהגות עבריינים או הסתבכויות בפלילים.",1.3307023e-05,0.99997866,9.42575e-06,5.7546848e-05,7.4036366e-06,5.3349246e-05,3.121703e-05,0.00087877945,1.9125288e-05,3.4556626e-05,0.008322758,0.004842265,0.8347528,3.492045e-06
41	אני מוצא לשוב ולהדגיש כי אין לראות בגזר דיני זה משום הבעת קלות ראש במעשיו הקשים של הנאשם.,9.827527e-06,5.2352116e-06,9.517141e-06,3.3575907e-05,3.845676e-06,0.0009389996,8.693076e-06,1.8700173e-05,1.7462513e-05,7.710919e-05,0.00052291696,0.0018099345,0.9636142,6.0496627e-06
"אולם מקרה זה הינו יוצא דופן ונסיבותיו המיוחדות של הנאשם, כפי שתוארו בהרחבה, מצדיקים להבנתי הקלה בעונשו.",7.664776e-06,0.99997854,9.46813e-06,3.668786e-05,3.996635e-06,1.49149655e-05,7.79872e-06,1.5786265e-05,1.798767e-05,1.5859208e-05,0.00038003488,9.2331626e-05,0.020320684,0.9995654
"לאחר שבחנתי את השיקול השיקומי במקרה דנן, סבורני כי יש בשיקול השיקומי כדי להצדיק במקרה זה חריגה משמעותית לקולא ממתחם העונש ההולם.",7.27226e-06,5.2366895e-06,9.4211755e-06,3.992098e-05,3.972775e-06,1.05696245e-05,6.81478e-06,1.6163778e-05,1.8007013e-05,1.2646961e-05,0.0005473507,0.00030940524,0.000956549,0.9992706
אם יתמיד הנאשם לשקם עצמו ייתרם מכך לא רק הוא עצמו אלא גם החברה תצא נשכרת.,9.286064e-06,0.99997866,9.477633e-06,5.3979467e-05,5.704931e-06,7.0675786e-05,1.6797068e-05,9.3407696e-05,1.9127987e-05,2.5519501e-05,0.12359813,0.00059566414,0.96043783,2.9651203e-06
"בנסיבות אלה, הקלה בעונש במקרה דנן תהווה תמריץ חיובי לנאשם להתמיד בדרך הנכונה שבה החל לפסוע לשם קידום שיקומו ובניית תשתית מתאימה שתאפשר לו להשתלב בחברה ולצאת מהמעגל השוטה של שימוש בסמים ועבירות רכוש לשם מימונם.",7.7535715e-06,0.99997866,9.386335e-06,5.8371643e-05,4.919027e-06,0.00253326,1.393279e-05,0.0027530286,1.7358589e-05,2.4213772e-05,0.03686419,0.015860388,0.85627073,4.214063e-06
לא נעלם מעיני הגמול הנדרש לנאשם שישקף את הסלידה שחשה החברה נוכח מעשיו ואת הוקעתם הנדרשת.,8.587343e-06,5.3420977e-06,9.434293e-06,3.4439177e-05,4.34806e-06,0.00030950055,8.450018e-06,2.3114972e-05,1.7698234e-05,1.469438e-05,0.0006964991,0.79751235,0.9994673,3.3876902e-06
"בגדר תפירת חליפתו העונשית של הנאשם כמידתו המדויקת, גמול ההולם את מכלול נסיבות המעשה והעושה ימצא ביטויו בהשתת עבודות לתועלת הציבור, במכסה גדולה במעט מהמלצת שירות המבחן.",1.0891127e-05,5.1690367e-06,9.3480385e-06,4.4367764e-05,4.282744e-06,1.35637065e-05,8.620196e-06,1.6832666e-05,1.643406e-05,1.4696567e-05,0.00047411004,0.0006901921,0.24729788,1.0163037e-05
"כך, יוכל הנאשם לתרום לחברה שנפגעה ממעשיו, תרומה לא מבוטלת, תוך כדי הליך שיקומו המתבקש ובמסגרת צו מבחן נרחב.",8.7362505e-06,0.9999784,9.522588e-06,4.28791e-05,4.298711e-06,2.3500703e-05,9.544254e-06,2.0523205e-05,1.743815e-05,2.1953781e-05,0.0004071446,0.0006580354,0.9377001,3.6605943e-06
שילוב שכזה יאפשר לנאשם המשך פסיעתו בדרך הישר ורווח לחברה בעצם קבלתו כאדם נורמטיבי בחזרה לזרועותיה.,7.3705046e-06,0.99997866,9.438451e-06,4.8597743e-05,4.736984e-06,3.5211164e-05,1.6605862e-05,0.0001895509,1.746118e-05,2.0921254e-05,0.03614055,0.0042345724,0.99289286,3.5066187e-06
"בנסיבות אלה, שוכנעתי כי יש לעודד את הנאשם להמשיך בדרכו ובכלל זה לפרנס את משפחתו.",7.4033965e-06,0.99997866,9.50234e-06,3.5701367e-05,4.211508e-06,5.0045743e-05,1.0382941e-05,2.2307431e-05,1.8245855e-05,1.6283358e-05,0.0007379164,0.00037463306,0.854534,3.0091958e-06
"הנאשם שינה באופן משמעותי את אורחות חייו, קיבל אחריות על מעשיו והשתלב בהליכים טיפולים שונים מהם נתרם רבות.",6.2534305e-06,0.9999788,9.410069e-06,4.6075296e-05,5.3597337e-06,5.630495e-05,2.5678426e-05,0.1428325,1.8183582e-05,2.0235226e-05,0.8100968,0.9999863,0.9994267,3.812315e-06
סבורני כי הפעלת עונשי המאסר המותנים עשויה לגדוע את מסלול דרכו החדשה של הנאשם ולהוריד לטמיון את תוצאות מאמציו.,9.1059355e-06,0.99997866,9.479586e-06,4.6353605e-05,4.01732e-06,1.225329e-05,1.0249203e-05,2.1570557e-05,1.832824e-05,1.3059729e-05,0.17173311,0.00017720397,0.27777165,3.0101774e-06
"הנה כי כן, המקרה דנא הינו דוגמא למתח שבין חומרת העבירה המצדיקה ככלל השתת מאסר בפועל לבין נסיבותיו האישיות של הנאשם ונסיבות העבירה, נתונים ""המושכים"" לכיוון השתת עונש שאינו כולל מאסר בפועל, גם לא כזה שירוצה בעבודות שירות.",2.3891273e-05,5.2392124e-06,9.429742e-06,6.2371866e-05,4.7568396e-06,2.3811795e-05,1.2289194e-05,3.124187e-05,1.7647504e-05,2.2128665e-05,0.00207234,0.0012331866,0.013367688,3.7889945e-06
"לאחר שהתרשמתי מטענות הצדדים, המלצות שירות המבחן ומכלול נסיבות העניין, נחה דעתי כי ראוי להעדיף בעניינו של הנאשם ענישה צופה פני שיקומו.",8.650295e-06,5.2393725e-06,9.382191e-06,3.4370736e-05,3.7988575e-06,8.147925e-06,8.080325e-06,1.7480274e-05,1.7414715e-05,1.3386039e-05,0.0015027182,0.05194588,0.2707392,5.9008785e-06
סבורני כי ניתן להימנע ממתיחת מלוא שורת הדין למול הנאשם ולהשיג את מטרות הענישה באמצעות השתת רכיבי גמול בדרך של עונש שיקומי בביצוע עבודה לתועלת הציבור וצו מבחן לצד עונש הרתעתי בדמות של מאסר מותנה והתחייבות כספית.,8.88247e-06,5.0266335e-06,9.285895e-06,3.176963e-05,3.842417e-06,9.52515e-06,9.257935e-06,1.7239823e-05,1.637652e-05,1.26473715e-05,0.007078931,0.003671731,0.06141112,2.6739786e-05
"כאמור ייחסתי משקל משמעותי להתרשמויות ולהמלצת שירות המבחן, אך העדפתי להרחיב את היקף תרומת הנאשם במסגרת שילובו בעבודות לתועלת הציבור.",8.920517e-06,5.310624e-06,9.414494e-06,3.8617218e-05,3.9442803e-06,8.2702945e-06,9.189106e-06,1.8773275e-05,1.745875e-05,1.24787775e-05,0.00082194444,0.0048977123,0.17078169,3.997782e-06
"כידוע, בית משפט אינו כפוף להמלצות שירות המבחן, בהיותו אחראי על מכלול השיקולים והאינטרסים הנדרשים במלאכת הענישה.",8.809473e-06,5.289497e-06,9.372372e-06,4.3183427e-05,3.881963e-06,1.1179786e-05,8.013248e-06,2.0420493e-05,1.7589635e-05,1.5968173e-05,0.0005559863,0.0014662237,0.0011755173,3.283459e-06
בקביעת העונש המתאים הבאתי גם בחשבון את ימי מעצרו של הנאשם במסגרת הליך זה וההגבלות שהוטלו על חירותו עם שחרורו.,9.979896e-06,5.2261976e-06,9.299357e-06,4.1345804e-05,4.2819765e-06,1.0611073e-05,8.88874e-06,2.147917e-05,1.8062117e-05,1.42960935e-05,0.0003931519,8.293666e-05,0.0004433532,3.0935544e-06
"כנגד הנאשם תלויים ועומדים מאסרים מותנים ברי הפעלה בשל עבירות שונות, כדלקמן: 5 חודשי מאסר בגין כל עבירה מסוג פשע ((נוער ב""ש 1424/04) [פורסם בנבו] 3 חודשי מאסר בגין כל עבירה לפי פקודת הסמים המסוכנים (שלום ב""ש 2179/07); 9 חודשי מאסר בגין עבירות התפרצות וגניבה (שלום ת""א 3128/06) ו-8 חודשי מאסר בגין עבירת נהיגה ללא רישיון (תעבורה ת""א 21291/08).",0.9991171,5.1375246e-06,9.272727e-06,6.3158994e-05,5.4674774e-06,1.0096216e-05,1.4788641e-05,0.00023645326,1.752452e-05,2.7976264e-05,0.0003393482,9.138143e-05,0.0002560052,3.2747284e-06
"ככלל, קובע סעיף 55 לחוק העונשין כי משהורשע נאשם בעבירה נוספת בשלה הוטל עונש מאסר מותנה, יופעל כנגדו עונש המאסר המותנה.",1.0610922e-05,5.183194e-06,9.31656e-06,4.5578716e-05,4.700704e-06,9.028484e-06,7.063302e-06,1.7210454e-05,1.8476461e-05,1.5393987e-05,0.00027954282,6.0515693e-05,0.000120890785,3.2598186e-06
"עם זאת, קובע סעיף 56(א) לחוק העונשין כי בית המשפט שהרשיע נאשם בשל עבירה נוספת ולא הטיל עליו בשל אותה עבירה עונש מאסר רשאי, על אף האמור בסעיף 55 ובמקום לצוות על הפעלת המאסר על תנאי, לצוות, מטעמים שיירשמו, על הארכת תקופת התנאי, או חידושה אם שוכנע שבנסיבות הענין לא יהיה צודק להפעיל את המאסר על תנאי.",6.738161e-05,5.134336e-06,9.320986e-06,0.00010057081,7.1554327e-06,2.971029e-05,1.4267832e-05,4.854416e-05,2.1412086e-05,3.158825e-05,0.0004315918,0.0001070329,0.00040929465,3.178636e-05
"בנסיבותיו של הנאשם עליהן עמדתי בהרחבה לעיל, סבורני כי לא יהיה צודק להפעיל את המאסרים המותנים.",8.669728e-06,5.3085682e-06,9.406749e-06,3.901537e-05,4.4060516e-06,9.359412e-06,8.0760565e-06,1.5344915e-05,1.872528e-05,1.4336056e-05,0.00021885136,7.083854e-05,0.00024543874,2.9700388e-06
הנאשם  עבר ועודנו עובר טיפול למשתמשים בסמים והפעלת המאסרים המותנים תסב לו נזק חמור ומצאתי כי הארכת משך המאסרים המותנים יתרמו להרתעת הנאשם לבל ישוב לבצע עבירות פליליות בהן הורשע.,6.649163e-06,0.99997866,9.284275e-06,4.3092834e-05,4.2192105e-06,1.5630947e-05,1.1371143e-05,2.1275835e-05,1.710402e-05,2.3696084e-05,0.0004019435,0.00018983177,0.076913826,0.0003800338
"טרם חתימה, אני מוצא להבהיר כי לצורך מימוש ושימור ההליך הטיפולי, בצד מגבלות השימוש באמצעים שמקנה חוק העונשין, מצאתי לגזור על הנאשם רכיבי ענישה באופן שייווצר הליך מבוקר ומתמשך במסגרתו יועמד הנאשם בפיקוח טיפולי ושיפוטי.",8.466376e-06,5.165109e-06,9.368592e-06,4.2610478e-05,4.5644642e-06,8.489695e-06,1.1339381e-05,1.825106e-05,1.7125512e-05,1.7860546e-05,0.0004921326,0.0012632519,0.0066301553,3.3846193e-06
"בדרך זו ישמש ההליך הפלילי כמנוף לטיפול ולשיקום ביחד עם פיקוח המאפשר, בכל עת, דיון מחדש בעונשו של הנאשם.",9.127914e-06,0.99997866,9.511524e-06,4.8237373e-05,4.488533e-06,1.6247233e-05,1.2289932e-05,2.642756e-05,1.803501e-05,1.9938165e-05,0.00043292998,0.00015689751,0.0071500973,3.6216309e-06
"בשלב זה, העונש שייגזר על הנאשם יחרוג לקולא ממתחם הענישה הראוי והמקובל בעבירות מסוג אלו בהן הורשע הנאשם.",8.697628e-06,5.1861202e-06,9.3341605e-06,4.0573446e-05,4.4029516e-06,6.852612e-06,6.8155987e-06,1.3496508e-05,1.819904e-05,1.2420756e-05,0.00024031408,6.298925e-05,0.00025013427,0.9999906
"כפי שצוין, סבור אני כי במקרה זה מתקיימים התנאים אליהם כיוון סעיף 40ד(א) לחוק העונשין, המצדיקים סטייה ממתחם ענישה וגזירת דין שיביא לידי ביטוי סיכוי שיקום.",1.0563134e-05,5.2011183e-06,9.336226e-06,4.7781832e-05,4.130389e-06,1.1339825e-05,8.1135595e-06,1.8113471e-05,1.7481307e-05,1.5130447e-05,0.00027445704,0.00011426655,0.0007498929,8.116345e-06
"בד בבד, מצאתי לנכון לפרט בגזר דין זה את מתחמי הענישה, הן לצורך הליכים אחרים בהם מורשעים נאשמים בעבירות מסוג זה, והן כדי להבהיר לנאשם שבפניי את הצפוי לו, אם לא יתמיד בהליך הטיפולי ובענישה שאגזור עליו.",1.1126202e-05,0.99997866,9.357377e-06,4.958414e-05,4.5975216e-06,1.2406976e-05,1.1462874e-05,1.8441468e-05,1.7365295e-05,1.6864016e-05,0.0013828553,0.00061346666,0.0253788,3.998762e-06
"סוף דבר, כולי תקוה כי הנאשם ימשיך בהליך השיקום המוצלח, כפי שתואר על ידי שרות המבחן, וייקח בשתי ידיים ובנפש חפצה את ההזדמנות אשר ניתנה לו לשקם את דרכיו.",9.407179e-06,0.99997866,9.416891e-06,4.4733984e-05,5.5657238e-06,1.4779702e-05,1.3021998e-05,3.1354783e-05,1.7407974e-05,1.8325827e-05,0.14861113,0.09957185,0.99728227,3.6832964e-06
"אולם ידע הוא כי אם חלילה וחס יחזור הוא לבצע מעשי עבירה ידיהם של אוכפי החוק לא תהיינה קלות עמו, וזאת מכיוון שהזדמנות שכזו, ככל הנראה, לא תחזור על עצמה.",1.2112834e-05,5.366592e-06,9.449367e-06,6.8489906e-05,7.522758e-06,0.7547256,3.0205614e-05,0.0013517758,2.2974627e-05,0.9326671,0.0665321,0.001256563,0.46795556,3.296392e-06
"מכל הנתונים והשיקולים שפירטתי לעיל, באיזון ביניהם ובשים לב לפסיקה הנוהגת, ולתוצאות ההליך השיקומי שעבר הנאשם, סבורני כי מן הראוי להשית עליו עונש, כדלקמן:",8.6995615e-06,5.4213715e-06,9.411361e-06,3.889738e-05,4.4702842e-06,7.779466e-06,7.1370596e-06,1.42052695e-05,1.8184535e-05,1.5229044e-05,0.00043421637,0.00032641587,0.005493866,3.6636989e-06
"של""צ - הנאשם יבצע 320 שעות שירות לתועלת הציבור, וזאת בהתאם לתכנית שירות המבחן ובפיקוחו.",0.9999604,5.2953314e-06,9.475302e-06,3.7803857e-05,4.5859047e-06,5.7020316e-06,8.995859e-06,1.6919543e-05,1.8382698e-05,1.1855322e-05,0.00060130475,6.597453e-05,0.0003575912,3.5816604e-06
"הובהר לנאשם כי הפרת צו השל""צ עשויה לגרום להפקעתו, לחידוש המשפט ולגזירת דינו מחדש.",7.633612e-06,5.233629e-06,9.373901e-06,4.1499232e-05,3.9095753e-06,1.4856109e-05,9.641675e-06,1.8835015e-05,1.7950928e-05,1.9746343e-05,0.0002382778,0.00010633118,0.0053881463,3.479542e-06
"צו מבחן - הנאשם יעמוד לפיקוח של קצין מבחן, כאמור בפקודת המבחן (נוסח חדש), התשכ""ט-1969, למשך תקופה של 24 חודשים, שתחילתה היום הכל בהתאם לתכנית, הנחיות ופיקוח שירות המבחן.",0.037069064,5.3238286e-06,9.416819e-06,6.206185e-05,5.1953475e-06,8.633525e-06,1.3450918e-05,3.5400244e-05,1.7518623e-05,1.7714206e-05,0.00044887624,0.000105274456,0.00028792373,3.6282406e-06
"לא יעמוד הנאשם בצו המבחן, ניתן יהיה לגזור מחדש את עונשו.",1.0480763e-05,5.2603095e-06,9.596067e-06,4.1259704e-05,4.26501e-06,8.749283e-06,9.5833275e-06,1.7286004e-05,1.9151223e-05,1.545282e-05,0.0003720119,6.8700545e-05,0.00038253673,2.9752894e-06
פסילה בפועל - הנני פוסל את הנאשם מלקבל או מלהחזיק רישיון נהיגה וזאת לתקופה של 18 חודשים החל מהיום.,0.9999918,5.142054e-06,9.377307e-06,3.9531606e-05,5.55754e-06,5.875509e-06,8.012415e-06,2.281059e-05,1.8291712e-05,1.3752492e-05,0.00022292802,5.7500663e-05,0.00020523612,4.17993e-06
פסילה על תנאי - הנני פוסל את הנאשם מלקבל או מלהחזיק רישיון נהיגה וזאת למשך 12 חודשים.,0.9999912,5.1786187e-06,9.4041925e-06,3.9375052e-05,5.317471e-06,6.335935e-06,8.275825e-06,2.347633e-05,1.8483935e-05,1.4229689e-05,0.00022736158,5.601404e-05,0.00020990972,4.099626e-06
"הנאשם יישא בעונש זה אם בתקופה של שנתיים מהיום יעבור על עבירת נהיגה ללא רישיון נהיגה בתוקף, נהיגה ברכב מנועי ללא פוליסת ביטוח או עבירה לפי פקודת הסמים המסוכנים או כל עבירה נוספת מבין מניין העבירות המחייבות הפעלת התנאי, כמפורט בתקנות התעבורה ובתוספות לתקנות אלה.",0.68743443,5.074645e-06,9.207949e-06,6.338743e-05,6.0934485e-06,2.5736725e-05,1.0801818e-05,0.0051791077,1.7535773e-05,2.443465e-05,0.00025787877,0.00013640134,0.0003102036,4.545407e-06
"התחייבות - הנאשם יחתום על התחייבות בסך 10,000₪, אשר יהיה עליו לשלם באם בתוך שנתיים מהיום יעבור על כל עבירה בה הורשע בהליכים דנן (למעט החזקת נכס חשוד כגנוב).",0.99973315,5.1261895e-06,9.222222e-06,5.3221913e-05,5.5099285e-06,8.982015e-06,1.3810056e-05,0.00023848418,1.7924382e-05,3.6344263e-05,0.00023822919,0.00011491387,0.000471178,0.053370867
"היה והנאשם לא יחתום על התחייבות כאמור תוך 7 ימים, ייאסר בגין כך למשך 90 ימים.",0.99990594,5.2411665e-06,9.287967e-06,4.4803484e-05,4.4200833e-06,7.892755e-06,1.0183673e-05,2.7260146e-05,1.7877826e-05,1.5759852e-05,0.0003915835,7.059395e-05,0.00041827382,3.4845066e-06
מוצגים - הסמים יושמדו.,1.8202267e-05,5.724229e-06,9.995221e-06,6.978248e-05,6.130561e-06,1.6795819e-05,0.035207924,0.0010334409,3.0872867e-05,2.783456e-05,0.0007205047,9.255678e-05,0.0003034122,2.7517092e-06
"יתר המוצגים יושמדו, יחולטו או יושבו לבעליהם, לפי שיקול דעת המאשימה.",2.2216247e-05,5.283366e-06,9.530256e-06,4.932819e-05,4.2651363e-06,1.10084775e-05,1.1556115e-05,3.382875e-05,1.974015e-05,2.4348908e-05,0.00043086705,8.125746e-05,0.0004625853,3.6075044e-06
זכות ערעור לבית המשפט המחוזי בתוך 45 יום.,1.0207639e-05,5.43097e-06,9.382111e-06,4.7578906e-05,4.5812667e-06,1.0192649e-05,9.397639e-06,2.0195897e-05,1.8741164e-05,1.9240815e-05,0.00042802497,5.850712e-05,0.00017901893,2.595624e-06
"5129371ניתן היום,  ל' ניסן תשע""ד, 30 אפריל 2014, במעמד הצדדים.",5.057927e-05,5.1187444e-06,9.57791e-06,5.570094e-05,4.8303937e-06,9.396097e-06,9.338568e-06,1.9696337e-05,1.6033633e-05,1.6153192e-05,0.001171409,7.619157e-05,0.0004239304,3.5361334e-06
54678313,1.1887348e-05,5.856226e-06,9.80865e-06,9.7018215e-05,7.05846e-06,4.247649e-06,3.537551e-05,0.00044945552,5.125643e-05,2.4624878e-05,0.00033848715,6.2997424e-05,0.00034344962,2.354769e-06
