text,reject,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,REGRET,RESPO,CIR_EQ
"ניגשה במהירות לעבר חלון הרכב שלצד הנוסע והנאשם מכר לה סם מסוכן מסוג קנאביס במשקל 4.62 גרם נטו, בתמורה ל-300 ₪.",0,0,0,1,1,0,1,0,0,0
"ניתן  לתת משקל לנסיבות הבאות שאינן קשורות בביצוע העבירה, במסגרת גזירת העונש בתוך המתחם: מדובר בנאשם שנעצר לראשונה בחייו, שהה בתנאים מגבילים ולאורך זמן לא הפר אותם.",0,0,0,0,0,1,0,0,0,0
ניתן בזאת צו להשמדת המוצגים - סמים.,0,1,0,0,0,0,0,0,0,0
ניתן בזאת צו לחילוט כל הציוד שנתפס המפורט בבקשת החילוט ואשר קשור לגידול הסם לטובת אוצר המדינה.,0,1,0,0,0,0,0,0,0,0
ניתן גם לשלם את הקנס באחת מהדרכים הבאות:,1,0,0,0,0,0,0,0,0,0
"ניתן היום,  ו' אלול תשפ""ד, 09 ספטמבר 2024, במעמד ב""כ המאשימה, ב""כ הנאשם והנאשם בעצמו.",1,0,0,0,0,0,0,0,0,0
"ניתן היום,  ח' תמוז תשפ""ד, 14 יולי 2024, במעמד הצדדים.",1,0,0,0,0,0,0,0,0,0
"ניתן היום,  י""א סיוון תשפ""ד, 17 יוני 2024, במעמד הצדדים.",0,0,0,0,0,0,0,0,0,0
"ניתן היום,  כ""ה סיוון תשפ""ד, 01 יולי 2024, במעמד הצדדים.",1,0,0,0,0,0,0,0,0,0
"ניתן יהיה לשלם את הקנס/ פיצוי/ ההוצאות כעבור שלושה ימים מיום מתן ההחלטה/  גזר הדין לחשבון המרכז לגביית קנסות, אגרות והוצאות ברשות האכיפה והגבייה באחת מהדרכים הבאות:",0,0,0,0,0,0,0,0,0,0
"ניתנה היום, י""ד סיוון תשפ""ד, 20 יוני 2024, במעמד הצדדים.",1,0,0,0,0,0,0,0,0,0
"ניתנה והודעה היום י""ב סיון תשע""א, 14/06/2011 במעמד הנוכחים.",1,0,0,0,0,0,0,0,0,0
נסיבות ביצוע העבירות פורטו בהרחבה במסגרת תיאור עובדות כתב האישום המתוקן.,1,0,0,0,0,0,0,0,0,0
"נסיבות ביצוען של אותן עבירות לא היו ככל הנראה מאוד חמורות, ולראייה שנגזר על הנאשם עונש של מאסר על תנאי, קנס ושירות לתועלת הציבור.",1,0,0,0,0,0,0,0,0,0
נסיבות הקשורות בביצוע העבירות:,1,0,0,0,0,0,0,0,0,0
נסיבות חייו האישיות המשפחתיות של הנאשם אינן קלות.,1,0,0,0,0,0,0,0,0,0
"נסיבות שאינן קשורות בביצוע העבירה, והחריגה ממתחם העונש מטעמי שיקום",1,0,0,0,0,0,0,0,0,0
נסיבותיו האישיות של הנאשם אינן קלות.,0,0,0,0,0,1,0,0,0,0
נע/3 - פירוט תוכנית הלימודים בקורס מיגון ואבטחה.,1,0,0,0,0,0,0,0,0,0
"נע/6 - מכתב מיום 27.6.22 מאת העו""ס ביחידה להתמכרויות בני ברק, לפיו הנאשם מטופל ביחידה מאז חודש ינואר 2022.",0,0,0,0,0,1,0,0,0,0
נע/9 - חשבונית עבור רכישת ציוד צילום.,1,0,0,0,0,0,0,0,0,0
נעדר עבר פלילי וגדל במשפחה נורמטיבית.,0,0,0,0,0,1,0,0,0,0
נקבע מועד ביום 1.4.24 הממונה על עבודות השירות מתבקש להתאים את המועד החדש.,1,0,0,0,0,0,0,0,0,0
"נתתי דעתי גם לכך שהנאשם שהה 10 ימים במעצר, ובהמשך שהה במעצר בית ותחת תנאים מגבילים במשך כשלושה חודשים.",1,0,0,0,0,0,0,0,0,0
סבורני כי מתחם העונש ההולם יהיה בהתאם לפסיקה הנוהגת בין 18 – 36 חודשי מאסר.,1,0,0,0,0,0,0,0,0,0
"סברתי שבענייננו מתקיימות הנסיבות המאפשרות חריגה ממתחם העונש ההולם נוכח תהליך שיקומי מרשים שעבר הנאשם, וקיים יסוד סביר להניח (על בסיס הישגיו של הנאשם וההערכה כי מידת הסיכון ממנו פחתה), כי יוכל להתמיד במסלול זה ולהעלות את חייו על פסי תפקוד חיובי ויצרני.",1,0,0,0,0,0,0,0,0,0
"סה""כ ירצה הנאשם 20 חודשים, מתוכם 14 חודשים ירוצו במצטבר לעונש אותו הוא מרצה כעת, והיתרה בחופף לו.",0,1,0,0,0,0,0,0,0,0
"סטיב חדיד (עציר)
ע""י ב""כ עו""ד שאדי כבהה",1,0,0,0,0,0,0,0,0,0
סטניסלב טרבה (עציר),1,0,0,0,0,0,0,0,0,0
"סיים 12 שנות לימוד, התגייס בגיל המתאים לשירות צבאי, אך שוחרר כעבור כשנתיים על רקע עריקות ומעורבות בהימורים.",0,0,0,0,0,1,0,0,0,0
"סיכומם של דברים, על יסוד כל אלו, מצאתי ליתן מעמד בכורה לשיקול השיקומי ולגזור על הנאשם עונש ההולם את סיכויי שיקומו, על מנת שלא לפגוע פגיעה קשה ברצף עבודתו ובמאמציו להמשך שיקומו אסתפק בתקופת עבודות שירות שאינה מירבית.",0,0,0,0,0,0,0,0,0,0
סיפר על רצונו לנהל אורח חיים תקין.,0,0,0,0,0,1,0,0,0,0
סיפר שהוא עצמו עבר דום לב והיה מורדם ומונשם.,0,0,0,0,0,1,0,0,0,0
סך הכל ירצה הנאשם  36 חודשי מאסר בפועל בניכוי ימי מעצרו מיום 10.01.23 ועד היום.,0,1,0,0,0,0,0,0,0,0
סך הכל ירצה הנאשם מאסר לתקופה של 16 חודשים בניכוי ימי מעצרו.,0,1,0,0,0,0,0,0,0,0
"סך הכל, ירצה הנאשם עונש מאסר בפועל בן 21 חודשים, בניכוי ימי מעצרו בהתאם לרישומי שב""ס;",0,1,0,0,0,0,0,0,0,0
סעיף 40ד' לחוק העונשין קובע כך:,1,0,0,0,0,0,0,0,0,0
ספק אם די במתווה טיפולי זה כדי להפחית את הסיכון הנשקף ממנו.,0,0,0,0,0,0,0,0,0,0
"ע""י ב""כ עו""ד ארז בר-צבי",1,0,0,0,0,0,0,0,0,0
"ע""י ב""כ עוה""ד מיכאל עירוני",1,0,0,0,0,0,0,0,0,0
"ע""י ב""כ עוה""ד משה יוחאי, רותם ניר",1,0,0,0,0,0,0,0,0,0
עבד לאורך השנים ולאחרונה פתח עסק עצמאי.,0,0,0,0,0,1,0,0,0,0
"עבירות הסמים, בכללותן, פוגעות בערכים של הגנה על בריאות הציבור, על ביטחונו ועל שלומו הפיזי והנפשי מפני הנזקים הישירים והעקיפים הנגרמים עקב השימוש בסמים.",1,0,0,0,0,0,0,0,0,0
עברו הפלילי ישן ולא מתחום הסמים.,0,0,0,0,0,1,0,0,0,0
עברו התעבורתי כולל הרשעה מהשנה האחרונה בעבירת נהיגה תחת השפעת סמים אותה עבר בשנת 2021.,0,0,0,0,0,1,0,0,0,0
עברו מאז ביצוע העבירות ועד היום 4 שנים.,1,0,0,0,0,0,0,0,0,0
עברתי תקופה מבלבלת של שימוש.,0,0,0,0,0,1,0,0,0,0
"עובר ליום 18.7.22 בתאריך, שאינו ידוע במדויק למאשימה, הקים הנאשם בדירה מעבדה לגידול והפקת סם מסוכן מסוג קנבוס (להלן: ""המעבדה"").",0,0,0,1,0,0,0,0,0,1
"עובר ליום 3.11.10, בברזיל, הטמין הנאשם בתרמילו, בעצמו או באמצעות אדם אחר מטעמו, סם מסוכן מסוג קוקאין.",0,0,0,1,0,0,0,0,0,0
"עוד ביקש לשכנע כי חלקו של הנאשם במעשים קטן באופן משמעותי מחלקו של אותו אחר, שכן הנאשם רק אסף את שתי החבילות בעוד האחר קנה את הסמים ושלח אותם ארצה.",1,0,0,0,0,0,0,0,0,0
"עוד ביקשה ב""כ המאשימה לתת משקל לתכנון שקדם לביצוע העבירה, ולקבוע כי הנאשם הוא האחראי הבלעדי לתכנון הייבוא וניהל את התוכנית לשימוש בסם באותו יום.",0,0,0,0,1,0,0,0,0,0
"עוד ברקע, גירושיו המפתיעים, מבחינתו, שאף הם העמיקו את המשבר אליו נקלע.",0,0,0,0,0,1,0,0,0,0
"עוד הדגיש את התנהלותו לאחר תפיסתו, לרבות הודאתו בשלב מוקדם, הירתמותו הטוטאלית להליך טיפולי אינטנסיבי בקהילה לגמילה מסמים, ניקיונו לאורך זמן והשינוי המשמעותי שערך בחייו.",0,0,1,0,0,1,0,0,0,0
"עוד הדגיש הנאשם כי ""חלה השתפרות בהתנהגות שלי...",1,0,0,0,0,0,0,0,0,0
עוד הדגיש שם כב' השופט חשין את המלחמה הנמשכת בנגע הסמים:,0,0,0,0,0,0,0,0,0,0
"עוד הוא הוסיף, כי המשפחה תמשיך לתמוך בנאשם ותעמוד מאחוריו בכל אשר יידרש.",0,0,0,0,0,0,0,0,0,0
"עוד הוסיף הסנגור כי הנאשם נכה, בעל 42% נכות, מחזיק ברישיון לקנביס והעבירה זרה לאורח חייו.",0,0,0,0,0,1,0,0,0,0
"עוד החזיק הנאשם בדירה הצפונית שני שקים ובהם 3,066.57 גרם סם מסוכן מסוג קנבוס.",0,0,0,1,0,0,1,0,0,0
"עוד הפנה לחוות דעת שב""ס ממנה ניתן ללמוד על התנהגותו הטובה, ולמכתב מבית חם ממנו עולה כי הנאשם עושה מאמצים לשקם את חייו.",0,0,0,0,0,1,0,0,0,0
עוד התרשם שירות המבחן כי מדובר בצעיר הנוטה להשתמש בסמים על מנת להתמודד עם משברים בחייו.,0,0,0,0,0,1,0,0,0,0
"עוד התרשם שירות המבחן, כי בחייו העסקיים הנאשם מקפיד על התנהלות מסודרת, נרתע מסיכונים ואף מוודא שעובדיו אינם משתמשים בסמים.",0,0,0,0,0,1,0,0,0,0
"עוד התרשם שירות המבחן, כי הנאשם מבטא מודעות למצבו, מביע חרטה כנה על האופן שבו פעל, ואף הביא דוגמאות מחייו כיום המעידות על שינוי דפוסים.",0,0,0,0,0,1,0,1,0,0
"עוד טען, כי בשל הנסיבות המיוחדות, כמו גם ידיעת החוקרים  את האסון הכבד שפקד את משפחת הנאשם, הוא שוחרר ולא נעצר בניגוד לתיקים דומים אחרים.",1,0,0,0,0,0,0,0,0,0
"עוד טען, כי הכמות שיובאה מספיקה לצריכה לפעמים בודדות בלבד.",1,0,0,0,0,0,0,0,0,0
"עוד טענה ההגנה, כי יש לזקוף לזכותו של הנאשם את העובדה שהוא הודה בעבירות המיוחסות לו בהזדמנות הראשונה ולקח אחריות, אף בטרם התקבלו חומרי החקירה אצל ההגנה.",0,0,1,0,0,0,0,0,1,0
"עוד טענה, כי יש לתת את הדעת לערכים החברתיים שנפגעו ועומדים בבסיס עבירות הסמים והצורך בשמירה על בריאות והגנת הציבור.",1,0,0,0,0,0,0,0,0,0
"עוד יש לומר, כי נראה שפסקי הדין שנסקרו לעיל חמורים יותר בנסיבותיהם מענייננו, למשל מבחינת היקף ההתארגנות העבריינית, שלא נעשתה בענייננו בצוותא, מבחינת הכמות שיובאה, מבחינת התכנון והתחכום שבהברחת הסמים לישראל ומבחינת המטרות שלשמן נועד הייבוא.",1,0,0,0,0,0,0,0,0,0
"עוד כמתואר באישום השני, בסמוך לשעה 20:29 בחניית בניין 4005 באילת, פגש הנאשם את הסוכן ומסר לו סם מסוכן מסוג קטמין במשקל 4.5882 גרם נטו.",0,0,0,1,0,0,1,0,0,0
"עוד לפני מעצרו בתיק זה גילה נכונות טיפולית וביטא עייפות מניהול אורח חיים לא יציב, הנאשם פנה מיוזמתו לקהילת ""הדרך""  אך עוד לפני ששולב בה נעצר בתיק זה.",0,0,0,0,0,1,0,0,0,0
"עוד מוצא בית המשפט, להכריז על הנאשם סוחר סמים ולהורות על חילוט הכספים שנתפסו על הנאשם.",0,1,0,0,0,0,0,0,0,0
עוד מעריך כי בשל דפוסיו האישיותיים והחשיבתיים שליחתו למאסר עשויה לדרדר את מצבו ולחשוף אותו לחברה שולית.,0,0,0,0,0,1,0,0,0,0
"עוד נטל הנאשם חשמל ללא רשות בסכום לא ידוע, על ידי חיבור פיראטי ללוח החשמל.",0,0,0,0,0,0,0,0,0,0
"עוד נטען, כי הנאשם צעיר בן 19 בעת ביצוע העבירות, ללא עבר פלילי אשר הודה בהזדמנות הראשונה ונטל אחריות על מעשיו.",0,0,1,0,0,1,0,0,1,0
עוד ניתן להתרשם כי הולדת בתו הפעוטה הובילה לשינוי משמעותי בתפיסתו ומהווה גורם המדרבן אותו להמשיך בהליכי שיקומו.,0,0,0,0,0,1,0,0,0,0
עוד נמסר כי מזה מספר שנים מחזיק ברשיון לשימוש בקאנביס רפואי.,0,0,0,0,0,1,0,0,0,0
"עוד סברתי שיש מקום לאמץ את המלצתו העונשית של שירות המבחן, המעוגנת במסקנתו, כי גדיעת מקור תעסוקתו של הנאשם תביא לפגיעה בהישגיו השיקומיים עד כה.",0,0,0,0,0,1,0,0,0,0
"עוד עומדים לימינו של הנאשם מודעותו לדפוסיו המצריכים עבודה ושינוי, הרצון והמוטיבציה אותם הוא מביע להשתלב בטיפול והחרטה שהביע על מעשיו, גם אם מדובר בחרטה מילולית בלבד.",0,0,0,0,0,1,0,1,0,0
עוד עלה כי הצליח לרכוש מיומנויות יומיומיות בתחום התעסוקתי והכלכלי תוך התמודדות נכונה מול פיתויים.,0,0,0,0,0,1,0,0,0,0
עוד עלה רושם שמשתמש לרעה ברישיון הרפואי ושב להשתתף בהימורים.,0,0,0,0,0,1,0,0,0,0
"עוד עמד הסנגור על נסיבותיו האישיות של הנאשם, הירתמותו לטיפול, התסקירים החיוביים שהוגשו המציירים תמונה של אדם שטעה, מבין ולמד את הלקח.",0,0,0,0,0,1,0,0,0,0
"עוד פורט בחלק הכללי של כתב האישום המתוקן, כי בין הנאשם לבין הסוכן קיימת היכרות מוקדמת.",1,0,0,0,0,0,0,0,0,0
"עוד צוין כי במסגרת הליך קודם הושת על הנאשם צו מבחן אולם הוא התקשה לשתף פעולה ולא השלים את עבודות השל""צ שהוטלו עליו.",0,0,0,0,0,1,0,0,0,0
"עוד ציין הסנגור, כי הנאשם החל בהליך שיקומי במסגרת המאסר.",0,0,0,0,0,1,0,0,0,0
עוד שוכנעתי שעונש מאסר בפועל עלול לפגוע פגיעה ממשית בהליכי שיקומו.,1,0,0,0,0,0,0,0,0,0
"עוד שקלתי את עדויות בני משפחתו של הנאשם, המלווים אותו במסירות לכל הדיונים, סיפרו על השינוי שחל בו, תומכים ונתרמים לסייע לו בשיקומו.",1,0,0,0,0,0,0,0,0,0
"עוד שקלתי כי לעונש תהיה השפעה שלילית על משפחתו של הנאשם, ובפרט על רעייתו ובשים לב לטיפולים הרפואיים שהזוג עובר בימים אלה (נ/1), וכן גם על העסק שהנאשם מנהל ועובדיו.",0,0,0,0,0,1,0,0,0,0
"עוד תאר הנאשם כי המוטיבציה למכירת הסמים נבעה מתוך רצון לסייע לחברו, שהשתתף כמוהו, בפסטיבל ה""נובה"" ותאר כי הוא זקוק לסמים על מנת להתמודד עם קשייו.",0,0,0,0,0,1,0,0,0,0
עולה ההתרשמות כי הוא מבין את חומרת התמכרותו להימורים ומשקיע מאמצים בשיקום חייו.,0,0,0,0,0,1,0,0,0,0
"עונש המאסר המרבי הקבוע בחוק ביחס לעבירות נשוא האישומים עומד על 20 שנה בעבירה של סחר בסם מסוכן, ו- 10 שנים לעבירה של סיוע לסחר בסם מסוכן.",1,0,0,0,0,0,0,0,0,0
עותק מהחלטתי יועבר לממונה על עבודות השירות ולשירות המבחן.,1,0,0,0,0,0,0,0,0,0
עיינתי בתסקירי שירות המבחן ואכן נראה כי הנאשם השתלב בהליכי שיקום.,1,0,0,0,0,0,0,0,0,0
עייפות וייאוש.,1,0,0,0,0,0,0,0,0,0
"על הנאשם להתייצב ביום 22.7.24 בשעה 8:00 במשרדי הממונה על עבודות שירות, יחידת ברקאי – שלוחת צפון – סמוך לבית סוהר מגידו.",1,0,0,0,0,0,0,0,0,0
"על הנאשם להתייצב לקליטה והצבה ביום 14.7.24 במשרדי הממונה בכתובת לוחמי בית""ר 6, רמלה.",1,0,0,0,0,0,0,0,0,0
"על הנאשם לעשות צעדים ממשיים, להשקיע, ולהתמיד בחתירתו לשיקום וגמילה, אך נראה כי לעת הזו אין לו כוחות מספיקים לביצוע משימת חייו.",0,0,0,0,0,0,0,0,0,0
"על הנאשם לתאם את הכניסה למאסר, כולל האפשרות למיון מוקדם, עם ענף אבחון ומיון של שירות בתי הסוהר, בטלפונים 074-7831077 או 074-7831078.",1,0,0,0,0,0,0,0,0,0
"על הנאשם תוטל התחייבות להימנע מעבירה, אשר יהיה בה להרתיעו מלעבור שוב עבירות סמים.",0,1,0,0,0,0,0,0,0,0
"על הנאשם, בעל עבר פלילי, הוטל עונש של 7 חודשי מאסר בפועל והופעל עונש מאסר על תנאי בן 4 חודשים במצטבר, כך שסך הכל על הנאשם הוטל עונש של 11 חודשי מאסר לריצוי בפועל.",0,0,0,0,0,1,0,0,0,0
על כן עתרה לענישה הרתעתית והציגה פסיקה בהתאם.,1,0,0,0,0,0,0,0,0,0
"על כן, בשים לב לצורך בענישה מחמירה ומרתיעה בעבירות מסוג זה והשמירה על האינטרס הציבורי, ומנגד הדרך השיקומית אותה עבר הנאשם, החלטתי לסטות ממתחם העונש ההולם באופן שהנאשם ירצה עונש של מאסר בפועל, אך לתקופה קצרה יותר מהרף התחתון של מתחם העונש ההולם.",1,0,0,0,0,0,0,0,0,0
"על כן, הומלץ להעמיד את הנאשם בצו מבחן של שירות המבחן לתקופה של שנה וחצי, במהלכו ישולב בקבוצה לצעירים עוברי חוק.",0,0,0,0,0,0,0,0,0,0
"על כן, לאחר נחיתתו חזר הנאשם לביתו בירושלים ללא המזוודה, תוך שהשאיר את כתובתו על מנת שכשתגיע המזוודה היא תישלח לביתו.",1,0,0,0,0,0,0,0,0,0
"על מנת להטעות את חברת השילוח ואת הרשויות ביחס לתוכן הבקבוק, ולהסוות את קיומו של הסם, הציג איירו בפני חברת השילוח מצג שווא בהצהירו כי הבקבוק מכיל צבע שמן צמחי.",1,0,0,0,0,0,0,0,0,0
"על מנת לעמוד על מידת הפגיעה של מעשה עבירת הסם בערכים החברתיים המוגנים יש לבחון, בין היתר, את כמות הסם בו בוצעה העבירה.",1,0,0,0,0,0,0,0,0,0
"על פי האמור בכתב האישום המתוקן, ביום 6.7.22 יצא הנאשם לאירופה.",1,0,0,0,0,0,0,0,0,0
"על פי המפורט בתסקיר, הנאשם צעיר כבן 27, גרוש ואב לילד בן שלוש.",0,0,0,0,0,1,0,0,0,0
"על פי הנטען באישום השישי ביום 15.10.2019 בשעה 19:52 או בסמוך התחבר בן שושן מאיר לאפליקציית טלגרס, וביקש לרכוש מהנאשם סם מסוכן מסוג קנבוס.",0,0,0,1,0,0,0,0,0,0
"על פי התסקיר הראשון (7.6.23) הנאשם, בן 30, נשוי ואב לפעוטה.",0,0,0,0,0,1,0,0,0,0
"על פי עובדות האישום הראשון ביום 13.3.2024 בשעה 12:00 לערך, במסגרת פעילותו לקניית סמים מסוחרי סמים, פנה הסוכן אל הנאשם באמצעות אפליקציית ""אינסטגרם"" (להלן: האפליקציה), באמצעות ""הודעות מתפוצצות"" שנמחקות מיד עם קריאתן.",1,0,0,0,0,0,0,0,0,0
"על פי עובדות האישום השלישי, ביום 28.4.2024 החזיק הנאשם בסמים מסוכנים כמפורט להלן:",1,0,0,0,0,0,0,0,0,0
"על פי עובדות האישום השני, ביום 24.1.2024 בשעה 20:18 לערך, התקשר הסוכן אל הטלפון הנייד של הנאשם באמצעות האפליקציה ושאל אם ""יש כמו פעם שעברה"", הנאשם השיב:""מהזה?",1,0,0,0,0,0,0,0,0,0
"על פי עובדות האישום השני, ביום 27.3.2024 בשעה  12:00 לערך, פנה הסוכן אל הנאשם באמצעות האפליקציה והשניים סיכמו כי הסוכן ירכוש 5 גרם של סם מסוכן מסוג קוקאין.",0,0,0,1,0,0,1,0,0,0
"על פי עובדות החלק הכללי של כתב האישום, דימתילטריפטאמין-N,N, הידוע גם בשם די.אם.טי, הינו סם מסוכן לפי הפקודה, אשר שייך לקבוצת הסמים ההזייתיים הנקראים טריפטאמינים, והוא המרכיב הפסיכו-אקטיבי המרכזי בצמח הנקרא איוואסקה (Ayahuasca) (להלן: ""סם האיוואסקה""), שהוא צמח משנה תודעה הנצרך, בין השאר, באמצעות חליטה או הרתחה, בין היתר, בטקסים שאמאנים באמזונס, ונצרך אורלית באמצעות שתייה.",0,0,0,1,0,0,0,0,0,0
"על פי עובדות כתב האישום הנאשם הינו בעלים במשותף עם אשתו – שולמית בוגרד - ושלמה זלמן כהן של דירת הגג, שברחוב הרב כהנמן 124 בבני ברק (להלן: ""הדירה""), מזה כשנה וחצי, ומתגורר בדירה ביחד עם אשתו ושני ילדיו.",0,0,0,0,0,1,0,0,0,0
"על פי עובדות כתב האישום, ביום 13.10.10 יצא הנאשם את הארץ בטיסה לברזיל, דרך איטליה.",1,0,0,0,0,0,0,0,0,0
"על פי עובדות כתב האישום, בתמצית רבה, ביום 31/7/2023 טס הנאשם מגרמניה לישראל כשברשותו מזוודה בעלת דופן כפולה, ובה סם מסוכן מסוג קטמין במשקל של 11.4 ק""ג, כשהוא מחולק לשלוש חבילות.",0,0,0,1,1,0,1,0,0,0
"על פניו ההתרשמות מהאמור בתסקירים ומידת ההתקדמות של הנאשם היא כי המוטיבציה לשיקום של הנאשם אינה ברמה כזו שהנאשם מקדם את הליך השיקום, אלא ההתרשמות כי הנאשם עושה מאמצי שיקום לצורך היחלצות ממאסר.",1,0,0,0,0,0,0,0,0,0
"על רקע גילו הצעיר כעובד והצורך המיידי בסיוע לכלכלת הבית, סבל מניצול וקיפוח מידי מעסיקיו.",0,0,0,0,0,1,0,0,0,0
"על רקע מכלול נסיבות אלה, ובשים לב לסוגי הסמים, לכמות הסם ולשילוב שבין עבירות הייבוא וההחזקה, אני סבור כי ראוי לקבוע  מתחם עונש הולם הנע בין 27 ל-54 חודשי מאסר בפועל.",1,0,0,0,0,0,0,0,0,0
"על רקע עובדות נטענות אלה הואשם הנאשם, בכתב האישום המתוקן בתיק המצורף, בביצוע עבירה של איומים.",1,0,0,0,0,0,0,0,0,0
"על רקע עובדות נטענות אלה הואשם הנאשם, בכתב האישום המתוקן בתיק העיקרי, בביצוע שתי עבירות של סחר בסמים מסוכנים כאמור בפסקה 1 דלעיל, כאשר באישום 1 דובר בביצוע בצוותא (כלומר בצירוף הוראות סעיף 29(א) לחוק העונשין).",1,0,0,0,0,0,0,0,0,0
"על-ידי ב""כ עו""ד לילך כץ",1,0,0,0,0,0,0,0,0,0
"על-פי עובדות כתב האישום המתוקן, עובר ליום 23.8.20 הזמין אדם אחר (להלן: ""האחר""), מהונג קונג שתי חבילות המכילות סם מסוכן מסוג MDMB-4en-PINACA שהוא נגזרת של אינדזול קרבוקסאמיד (להלן: ""הסם המסוכן""), במשקל כולל של 1998.58 גרם.",0,0,0,1,0,0,1,0,0,0
"עם זאת בשנת 2016 עם המעבר למגורים בחו""ל החלה התדרדרות הדרגתית בתפקודו, זו העמיקה בשנת 2021 בתקופת הקורונה ופרידה מבת זוגו.",0,0,0,0,0,1,0,0,0,0
"עם זאת הוסיפה ב""כ המאשימה ועתרה לתיקון הכרעת הדין בדרך של הכרזה על הנאשם כסוחר סמים, וזאת לצורך חילוט שני הטלפונים הניידים שנתפסו ברשותו של הנאשם כאמור בהודעה שבסיפא לכתב האישום המתוקן (בתיק העיקרי).",1,0,0,0,0,0,0,0,0,0
"עם זאת הוערך כי יהיה בכך לפגוע בדימויו העצמי, ובאמון שלו ביכולותיו, ובהמשך גם בסיכוייו להתבסס בשוק העבודה, כאשר ההרשעה תהווה אבן נגף בפני מעסיקים שונים, ובפרט באם יקדם תוכנותיו ללימודים גבוהים.",0,0,0,0,0,1,0,0,0,0
"עם זאת לא ניתן להתעלם כליל מעברו הפלילי של הנאשם, זאת לנוכח כמות ההרשעות הקודמות, שאחת מהן עוסקת בעבירות סמים.",0,0,0,0,0,1,0,0,0,0
"עם זאת נזכיר, כי מלאכת הענישה היא מלאכה אינדיבידואלית:",1,0,0,0,0,0,0,0,0,0
"עם זאת עתרה ההגנה להשית על הנאשם עונש של""צ או לחלופין מאסר בעבודות שירות לתקופה קצרה, ואילו המאשימה עתרה לעונש מאסר בפועל למשך 14 חודשים, לצד ענישה נלווית.",1,0,0,0,0,0,0,0,0,0
"עם זאת ציין כי מאחר וחומרים אלה הוכרזו כסמים פחות משנה עובר למתן גזר דינו, יש להעלות את רף הענישה באופן הדרגתי.",1,0,0,0,0,0,0,0,0,0
"עם זאת, איני מוצא מקום להכריז על הנאשם כסוחר סמים כעת, כאשר הכרזה כאמור לא נתבקשה במסגרת הצגת הסדר הטיעון.",0,0,0,0,0,0,0,0,0,0
"עם זאת, אף ההסכמות לטיעונים לעונש כוללות הסכמה למאסר בפועל, לתקופה המירבית שניתן לשאת בדרך של עבודות שירות.",0,0,0,0,0,0,0,0,0,0
"עם זאת, בסופו של דבר נמצא הנאשם כשיר לשאת עונש של מאסר בדרך של עבודות שירות.",1,0,0,0,0,0,0,0,0,0
"עם זאת, בעובדה 7 לכתב האישום צוין כאמור כי מדובר בנזק ש""נאמד"", היינו מדובר באומדן בלבד.",1,0,0,0,0,0,0,0,0,0
"עם זאת, ברי כי מחלת הנאשם גורמת לו לסבל נוסף ומשמעותי, נוכח תנאי שהייתו מאחורי סורג ובריח, ויש מקום להתחשב בנתון זה וליתן לו משקל ממשי במסגרת השיקול של פגיעת העונש בנאשם.",0,0,0,0,0,1,0,0,0,0
"עם זאת, הסתפקות בצו של""צ אינה מידתית, מעניקה משקל בלעדי לשיקולי השיקום ויש בה כדי להעביר מסר סלחני ומקל יתר על המידה כלפי הציבור, גם במקרים שמדובר בנאשמים משוקמים.",1,0,0,0,0,0,0,0,0,0
"עם זאת, יש בשיקולים לקולא, ובעיקר ההודיה, חלקו של הנאשם בשרשרת, נסיבות גיוסו 	והעובדה כי זהו מאסרו הראשון, כדי למתן את הענישה.",0,0,1,0,0,1,0,0,0,0
"עם זאת, יש בשיקולים לקולא, ובעיקר ההודיה, חלקו של הנאשם בשרשרת, נסיבות גיוסו והעובדה כי זהו מאסרו הראשון, כדי למתן את הענישה.",0,0,1,0,0,0,0,0,0,0
"עם זאת, כתב האישום אינו מפרט האם הקטינה נחשפה לעסקה בדרך כלשהי, ואין מחלוקת כי היא לא נכנסה לרכב.",0,0,0,0,0,0,0,0,0,0
"עם זאת, לא ניתן להתעלם מהעובדה כי לחובת הנאשם עבר פלילי רלבנטי, אשר אינו מאפשר למקם את עונשו בחלק התחתון של המתחם.",0,0,0,0,0,1,0,0,0,0
"עם זאת, לחובתו 48 הרשעות בעבירות תעבורה, לרבות בעבירה של נהיגה בזמן פסילה, נהיגה ללא רישיון ונהיגה בהיותו שיכור.",0,0,0,0,0,1,0,0,0,0
"עם זאת, מסר הנאשם שלא השלים את לימודי הבגרות במלואם וחסרות לו מספר יחידות לימוד לשם כך.",0,0,0,0,0,1,0,0,0,0
"עם כניסתם לדירה, הנאשם, אשר שהה בחדרו, זרק את הבקבוק החלופי מחלון החדר, למרפסת השכנים בקומה מטה, יצא מחדרו והזדהה בפני השוטרים.",1,0,0,0,0,0,0,0,0,0
עם מעצרו הפסיק גם את השימוש בכך.,1,0,0,0,0,0,0,0,0,0
עם נישואיו הפסיק הנאשם לצרוך סמים והחל לצרוך שמן קנאביס.,0,0,0,0,0,1,0,0,0,0
"עם סיום לימודיו השתלב הנאשם כטכנאי מערכות קירור ומיזוג אוויר, ולאחר מכן התגייס לצבא כלוחם והשלים שירות מלא.",0,0,0,0,0,1,0,0,0,0
